data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"Vỏ bị nứt ngay khi mở hộp màu sắc khác xa với ảnh loa rè, màn hình bị loang màu",,,,Negative,,,,,,Negative,
Tốt tuyệt vời tốt như vậy là rất ổn cho tầm giá và kiểu dáng hình bóng con thơ đáng yêu vô cùng tận,,,,,,,Positive,,,,
"Chất lượng sản phẩm: Rất tốt,chơi game không bật được max setting nhưng lên hd được, không có chỗ cắm tai nghe nên anh em nhớ mua tai nghe bluetooth,pin ổn cài đặt rồi tải game chơi game,pupg,liên quân, cfm,tầm 3 tiếng mà pin chỉ rớt 30% 
Đúng với mô tả:,đúng 
Tính năng nổi bật: Camera thì chỉ trưng cho đẹp,còn lại tất cả cấu hình,pin,chip đều mạnh",Positive,Negative,Positive,,,,,,,,
"Chăm sóc khách hàng trả lời cộc lốc, không tôn trọng khách. Pin sạc đầy sử dụng lướt web được 3 tiếng rưỡi. Đóng gói không đúng quy cách, thiếu tem.",Neutral,,,,,Negative,,Negative,,,
"Sản phẩm chạy nhậm, vào facebook mà quay tít mù. Mua máy mới như máy đã qua sử dụng",,,Negative,,,,,,,,
"Màu sắc: Bạc 
Phân loại: Nguyên seal giao hàng nhanh, đóng gói cẩn thận, máy chuẩn mới, mượt mà, cửa hàng uy tín",,,Positive,,Positive,Positive,,,Positive,,
"Sản phẩm giao siêu nhanh á, nhưng mới mua có 1 ngày mà giá đã giảm thêm gần 200k.",,,,,,,,,Positive,,
Mua nghe gọi thôi làm máy cỏ cũng tốt cơ mà tui mua bị đắt 19xx mua xong vào xem còn có 17xx à. Mấy rẻ không đòi hỏi cao dẫy là ổn rồi,,,,,,,Negative,,,,
"Đúng với mô tả: Đúng như mô tả, sản phẩm cũng tạm ổn với tầm giá 🥰🥰🥰 
Tính năng nổi bật: Nhiều chức năng bao gồm 👍👍👍 
Chất lượng sản phẩm: Máy cũng đẹp, tuyệt vời 👍👍👍 sản phẩm rất ưng ý 🥰, cảm ơn cửa hàng nhiều nhé 😘",,Positive,,,,,Positive,,,,
"Đúng với mô tả: Không đúng 
Tính năng nổi bật: Ram6 128gb đúng đúng với mô tả ram6 128gb màn lô nha mỏi người điện thoại dựng",,,,Negative,,,,,,,
Chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,,,,,,Positive,,,,,
"Sản phẩm tốt mua về đúng hàng đúng như đã giới thiệu, mong sau này có xuất hiện nubia neo 3 thì có chip snapdragon là đẹp",,,,,,,,,,Positive,
"Kém không yếu shipping phí cắt cổ. Hiệu năng lag khủng khiếp.,",,,Negative,,,,,,Negative,,
"Chọn 
Màu sắc: Tím bora chọn memory: 256gb hàng chuẩn samsung sử dụng rất thích luôn",,,,,,,,,,Positive,
"Đúng với mô tả: Điện thoại đẹp giá rẻ 
Tính năng nổi bật: Đúng như quảng cáo sử dụng vẫn ổn, giá tốt ngon bổ rẻ. Săn sale được giá tốt. Nên mua",,,,,Positive,,Positive,,,,
"Máy nhẹ 2 loa, tưởng có quà tặng chứ, ông kia đặt không biết là có quà tặng về thì có, sẵn đây cho hỏi kích hoạt bảo hành thế nào, đợt sale này ngày 9/9 mà cũng không giảm hơn ngày thường gì hết, tui mua ngày 7/9",,,,,,,,,,Neutral,
"Đồ bỏ đi đánh lừa người mua hao pin kinh khủng,",Negative,,,,,,,,,,
"Nếu muốn tiết kiệm thì nên mua 97, màn rất mới không ám khong xước, uy tín hơn cửa hàng 2T nào đó hỏi lịch sự thì kêu đi chỗ khác mua:) Chủ cửa hàng gọi chốt tư vấn nhiệt tình, máy về chất lượng, Chú Ý điện thoại LG thì mau nóng với pin cũng vừa. Rất là bản Hàn luôn.",Positive,,,Positive,,,,Positive,,,
Sản phẩm như quảng cáo. Cấu hình mạnh như này mà gia tiền ít vậy thì quá ngon. Được cái màn hình đẹp và pin trâu thì mình khoái nhất rồi,Positive,,,Positive,,,Positive,,,,
Màn hình lỗi xọc xanh lá cây nhạt ở 4 cạnh trên dưới trái phải. Không được chuẩn như màn hình bình thường,,,,Negative,,,,,,,
Thiết kế mặt lưng của máy khá đơn giản và không bám nhiều vân tay.,,,,,Neutral,,,,,,
Hộp sản phẩm được giao đến vẫn còn nguyên tem niêm phong.,,,,,,Neutral,,,,,
"Sản phẩm tốt,dùng ok,giá cả phải chăng",,,,,,,Positive,,,,
"Phân loại sản phẩm: Điện thoại f9 sản phẩm chất lượng rất ổn, mẫu mã đẹp dễ cầm nắm bộ nhớ lớn thoải sức lưu trữ hình ảnh, pin trâu ram máy lớn trải nghiệm game không lo giật lag, giá cả phải chăng hợp túi tiền người lao động. Cửa hàng tư vẫn rất tốt có nhiều sản phẩm giá bình dân. Đánh giá 5 sao",Positive,,Positive,,Positive,,Positive,Positive,,,
"Mua 1 cái điện thoại được tặng kèm 1 cái đồng hồ với 1 cái tai nghe, tính ra thì quá rẻ",,,,,,,Positive,,,,
"Sản phẩm đúng như mô tả, đóng gói cẩn thận. Điện thoại đã được cài sẵn tiếng việt lắp sim vào là dùng",,,,,,Positive,,,,,
Lần đầu tiên dùng điện thoại xiaomi nhưng cũng không khó lắm. Chỉ dùng làm máy phụ quá ok rồi. Cửa hàng rất nhiệt tình tư vấn giá tốt 👍. Giao hàng khá nhanh. Điện thoại rẻ tiền nhưng rất đẹp,,,,,,,Positive,Positive,Positive,,
"Máy đẹp, săn được giá tốt. Cảm ơn cửa hàng hỗ trợ giao sớm. Sẽ ủng hộ thêm",,,,,Positive,,Positive,,,,
E vừa xong đưa mẹ cầm về ăn dần còn gần chục hộp mỗi hộp gần 1 kg sung lèn chặt chẽ chỉ một tý nước sốt thôi ạ Nhất là sung nếp vừa hái giòn ngọt lắm nha các bác 90k/2 hộp ( bán cho nhanh hết 😃) bỏ tủ lạnh được cả tháng các bác nhé 😋,,,,,,,,,,,Neutral
Cũng tạm ổn trong tầm giá mình không đánh giá cao lắm về con chip nhưng cũng đủ dùng vs lại máy chính hãng nên thôi cho tạm 5 sao,,,,,,,Positive,,,,
"Vẫn còn ở HyperOS 1 nên pin ổn định,màu tím đẹp giống hình quảng cáo, mua cho mẹ dùng, khi dùng máy hơi ấm nhẹ thôi",Positive,,,,Positive,,,,,,
"Camera selfie bộ lọc tự động xấu, hiệu năng chậm mở ứng dụng. Giao hàng mất 10 ngày, dịch vụ khách hàng từ chối bảo hành.",,Negative,,,,,,Negative,Negative,,
Chất lượng sản phẩm camera bị lỗi phần mềm. Đúng với mô tả chức năng camera không như quảng cáo. Tính năng nổi bật chụp thiếu chi tiết màu sai. Review app camera hay crash hdr hoạt động không đúng. Ảnh không sắc nét màu bị lệch. Hiệu năng cơ bản ổn nhưng đa nhiệm kém. Đóng gói ổn nhưng hộp bị móp. Chăm sóc khách hàng không chịu bảo hành nhanh,,Negative,Neutral,,,Negative,,Negative,,,
"Camera chụp kém, ảnh bị tối. Quảng cáo pin sai sự thật. Hiệu năng yếu. Pin hao nhanh, sạc lâu. Máy lag và dễ nóng. Đóng gói mỏng manh, hộp bị rách. Ship chậm hơn 4 ngày",Negative,Negative,Negative,,,Negative,,,Negative,,
Hàng kem chất lượng. Dùng 2 ngày hỏng màn hình luôn,,,,Negative,,,,,,,
"Máy tệ, lỗi tùm lum không dùng được gì, tắt nguồn đột ngột xong giờ hư luôn.",,,,,,,,,,Negative,
"Rất ưng ý,máy mới 100%, nguyên seo không biết dùng lâu 1 năm trở lên thế nào,pin cầm, vào game hơi lát nhẹ,so với chíp nap thì không bằng. Tiền nào thì ở cấp đó thôi",Positive,,Negative,,,,Positive,,,,
Moi sai được vai ngay chua gì da hu roi tu dog tat nguon mo không len luon,,,,,,,,,,Negative,
"Điện thoại chính hạng, giao nhanh trong ngày, chất lượng 5 sao",,,,,,,,,Positive,Positive,
"Lười chụp lắm, máy đẹp vc dùng cũng khá muoejt chơi game tốt, mỗi tội phần chụp ảnh ấn vào 6x là nó out mẹ ra không chụp được do máy hay do phần mềm v nhỉ",,,Positive,,Positive,,,,,,
Phiên bản: Mỹ 2 sim 128gb đã nhận được hàng hàng đẹp mới 99% hàng chính hãng đã chải nghiệm mấy ngày máy tốt màn hình đẹp,,,,Positive,,,,,,,
"Color: Đen-xl quần dài 27 không, nhận ngày25/01/2025.",,,,,,,,,,,Neutral
"Phù hợp sử dụng làm máy phụ. Os sạch, ít app rác, đáp ứng tốt nhu cầu cơ bản (zalo, Facebook, youtube, web), màn hình ổn và pin tốt. Máy to hơn kì vọng nhưng ưu tiên pin nên chấp nhận, cầm cũng nhẹ nhàng. Ngoài ra thì cũng không nên kì vọng nhiều, chip hơi yếu, bật cam thôi cũng lag mà chụp hình thì chỉ là cho đủ tính năng.",Positive,,Negative,Positive,Positive,,,,,,
"Video bóc hàng, giá này mà có điện thoại này là quá ngon rồi,",,,,,,,Neutral,,,,
Hàng nguyên hộp chắc yên tâm về chất lượng,,,,,,Positive,,,,,
"Màu sắc: Bạc 
Phân loại: Likenew 99% cửa hàng giao hàng siêu nhanh, sau 1 ngày nhận được rồi, cửa hàng còn gọi điện thoại tư vấn nữa. Tính năng: Tốt chất lượng: Điện thoại đi kèm 1 dây sạc thui nha sau 1 tuần mình sử dụng thì trộm vía khá ổn áp nha, mượt mà. 99% như mới luôn nha. Lần đầu mua điện thoại trên lazada nói chung là ưng.",,,Positive,,,,,Positive,Positive,,
"Color family: Multicolor storage capacity: 128gb nice phone as advertised,tốt customer service,tốt price",,,,,,,Positive,Positive,,,
Nhóm màu: Đen đẹp lắm nha mọi người ơi nên mua ạ giá rẻ còn chất lượng nữa ạ xinh lắm nha mọi người,,,,,Positive,,Positive,,,,
"Đúng với mô tả: Đúng 
Chất lượng sản phẩm: Tốt 
Tính năng nổi bật: Điện thoại đẹp giao hàng nhanh chóng, sản phẩm tốt, mẫu mã đẹp, giá phải chăng..",,,,,,,Positive,,Positive,,
"Chất lượng sản phẩm: Điện thoại dựng 
Đúng với mô tả: Không đúng với mô tả",,,,,,,,,,Negative,
"Màu: Đen máy đẹp, mới lây thấy chạy tốt. Nhưng quảng cáo bản ram 12 mà giao ram8. Nên cảm thấy bị lừa..",,,,,Positive,,,,Negative,,
"Điện thoại cầm nhẹ tay, chỗ lắp pin với nhét sim hơi khó mở. Loa bị bé quá nghe không được rõ mà không có chỗ điều chỉnh âm lượng",,,,,,,,,,Negative,
"Mình đã nhận được hàng sau 4 ngày, hàng giao nhanh, đóng góp đẹp và cẩn thận. 5 Sao nhé",,,,,,Positive,,,Positive,,
"Tính năng nổi bật: Tốt 
Chất lượng sản phẩm: Tốt 
Đúng với mô tả: Tốt
Máy mua về sử dụng được luôn có cái sim thỉnh thoảng lỏng nhưng cũng tốt.",,,,,,,,,,Positive,
"Máy đúng đẹp 99,9%. Không cấn móp trầy xước tí nào. Đẹp như mới. Cửa hàng tặng đủ phụ kiện luôn. Cảm ơn cửa hàng",,,,,Positive,,,,,,
Tốt trog tầm giá săn được 2. Tr2. Cập nhật phiên bản mới tắt ram ảo là mượt nhé,,,,,,,Positive,,,,
"Đóng gói kỹ, dễ sử dụng, xài khá ổn, cấu hình ok, nên mua nha mọi người",,,,,,Positive,,,,,
"Nhóm màu: Pink 
Dung lượng lưu trữ: 128gb thiết kế tuyệt đẹp, màn hình sống động, tuổi thọ pin lâu dài,",Positive,,,Positive,Positive,,,,,,
Nhận hàng đúng mô tả. Cửa hàng cũng rất có tâm. Ủng hộ,,,,,,,,,,Positive,
"Đúng với mô tả: Đúng 
Chất lượng sản phẩm: 9/10 
Tính năng nổi bật: Nfc sản phẩm tốt",,,,,,,,,,Positive,
"Chất lượng sản phẩm: Kém 
Đúng với mô tả: Không 
Tính năng nổi bật: Mạng yếu sóng yếu, máy liên tục giật lag, bảo hành yêu cầu gửi máy 30 ngày không hoàn trả",,,Negative,,,,,Negative,,,
Dang sử dụng thấy mượt lắm cảm ơn cửa hàng,,,Positive,,,,,,,,
"Sản phẩm được đóng gói kĩ. Còn nguyên seal. Điện thoại đẹp, xài rất mượt luôn. Màu icy blue ở ngoài rất đẹp.",,,Positive,,Positive,Positive,,,,,
Đánh giá sau 1 tháng sử dụng. Pin sử dụng được lâu. Máy đơ 2 lần không sử dụng được phải khởi động máy lại mới sử dụng được.,Positive,,Negative,,,,,,,,
"Chất lượng sản phẩm: Tốt
Nhận máy sử dụng tốt cửa hàng đóng gói cẩn thận tháo lắp dễ dàng 5 sao nhé cửa hàng",,,,,,Positive,,,,,
"Chụp ảnh mờ, nhất là ban đêm. Ảnh quảng cáo và thực tế khác xa. Camera xóa phông giả tạo. Camera chính chụp chi tiết kém, màu sắc nhợt nhạt. Đóng gói cẩu thả, hộp móp méo.",,Negative,,,,Negative,,,,,
Color: Đen-2xl với giá 35k là như này tiền nào của nấy bận đi vườn hay làm vườn tốt,,,,,,,,,,,Neutral
"Nhóm màu: Màu xanh lá cây 
Dung lượng lưu trữ: 128gb giao hàng lâu, cửa hàng không có sự phản hồi",,,,,,,,Negative,Negative,,
"Cửa hàng uy tín, đúng hàng đã đặt điện thoại đẹp, giá hợp lý",,,Positive,,Positive,,Positive,,,,
Cửa hàng tốt với điện thoại có trục trắc gì cửa hàng đổi 1t rả 1 cửa hàng tốt mọi người nên mùa điện thoại chưa tới 200k,,,,,,,,,,Positive,
Variation3: Bạc variation1: Không hộp (mới 100%) máy đúng mô tả,,,,,,,,,,Positive,
Thời lượng pin vừa đủ cho một ngày sử dụng với cường độ cao.,Positive,,,,,,,,,,
Pin nóng khi sạc bằng sạc dự phòng. Củ sạc rất nóng. Pin bị nóng khi lướt web. Sạc pin quá lâu. Đóng hàng sơ sài,,,,,,Negative,,,,,
"Đúng với mô tả: Đúng mô tả hình ảnh 
Tính năng nổi bật: Máy đẹp, mượt mà 
Chất lượng sản phẩm: Tạm thời chạy nhanh, ổn định",,,Positive,,Positive,,,,,,
"Hàng nguyên seal nhưng đóng gói không kĩ, hộp bị cấn móp, cũng may không ảnh hưởng đến máy",,,,,,Negative,,,,,
"Nhóm màu: Màu bạc 
Dung lượng lưu trữ: 256gb chất lượng: Điện thoại đẹp, vẫn còn rất mới. Chưa bị xây xước, tuy nhiên có sim 2 phải sử dụng e sim,mới đầu chưa quen nhưng sau nhờ nhà mạng cài đặt sử dụng cũng tốt. Cám ơn siphop",,,,,Positive,,,,,,
"Quay video hay bị giật, chống rung kém. Khác với mô tả quay mượt. Tính năng 4k có giới hạn thật. Máy nhanh nóng khi quay dài, đóng gói không an toàn",,Negative,Negative,,,Negative,,,,,
"Giao hàng đủ, giá ngon",,,,,,,Positive,,Positive,,
"Nhóm màu: Đen 
Dung lượng lưu trữ: 6gb+128gb máy ảnh chất lượng cao cho những bức ảnh tuyệt đẹp, tùy chọn thanh toán dễ dàng và tiện lợi, tùy chọn màu sắc rực rỡ,",,Positive,,,,,,,,,
"Chính sách bảo hành không rỏ ràng,",,,,,,,,Negative,,,
"Nhóm màu: Xanh khe cắm sim kép tiện lợi, dung lượng lưu trữ rộng rãi 128gb,",,,,,,,,,,Positive,
"Tốt hàng y như hình, giao hàng nhanh chóng, mới sử dụng thấy tốt, chờ thời gian xem ổn định không",,,,,,,,,Positive,,
Máy tạm ổn tuy còn bị loạn màn hình và chưa cập nhật ứng dụng nhưng vẫn sử dụng được 1 số app,,,,Negative,,,,,,,
"Đúng với mô tả: Viền hơi dày so với quảng cáo 
Tính năng nổi bật: Loa thoại loa ngoài to rõ nói chung là máy ổn trong tầm giá bạn nào săn sale được giá tầm 2 triệu 250k đổ xuống thì được chứ hơn tí nữa thì cân nhắc mua máy khác camera sau chụp 108 chấm mà như camera 12 chấm bình thường nói chung là không đúng với số chấm thực tế nên trừ một sao phần cập nhật hơn một năm rồi mà vẫn cứ android 14, tecno không chịu cập nhật như xiaomi và samsung rõ chán",,Neutral,,,,,Neutral,,,Negative,
"Moi Quy khach soan tin de tham gia DV Data Plus: 1 gui 9598 de cong 1024MB (cuoc 9144d, su dung trong vong 24h sau khi cong). 2 gui 9598 de cong 500MB (cuoc 6000d, su dung trong vong 24h sau khi cong). Tin nhan co hieu luc trong 24h. Chi tiet LH 198 (mien phi).",,,,,,,,,,,Neutral
"Nhóm màu: Đen thời lượng pin lâu dài, chất lượng camera tuyệt vời để ghi lại những khoảnh khắc, thiết kế mỏng nhẹ và sang trọng,",Positive,Positive,,,Positive,,,,,,
"Đúng với mô tả: Chuẩn chính hãng 
Tính năng nổi bật: Máy đẹp 
Chất lượng sản phẩm: Tuyệt",,,,,Positive,,,,,,
Hàng đúng mô tả. Phải sử dụng một thời gian mới đánh giá được. Nhân viên giao hàng nhiệt tình,,,,,,,,,Positive,,
Quá tệ điện thoại gì sử dụng có mấy ngày hư mẹ màn hình,,,,Negative,,,,,,,
Tiếc là hết màu vàng đen. Nhưng nhận hàng ổn,,,,,,,,,,Positive,
"Chăm sóc khách hàng kém ghi hỗ trợ 24/7 nhưng không trả lời chậm, không xử lý khiếu nại,",,,,,,,,Negative,,,
