data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
Màn hình có độ phân giải đúng như trong phần mô tả chi tiết.,,,,Neutral,,,,,,,
"Đúng với mô tả: sản phẩm đúng mô tả 
Chất lượng sản phẩm: màn hình đẹp, máy thiết kế mỏng nhẹ 
Tính năng nổi bật: giá rẻ, màn hình đẹp, tần só quét 120hz, sử dụng tác cụ cơ bản tốt",,,,Positive,Positive,,Positive,,,,
"Máy mới 100% thì không có gì để bàn,bền hay không thì Sài mới biết, máy chính hãng không lo trể TB, cùng tầm giá 9 hãng thì chắc không máy nào mạnh hơn được e này",,,,,,,Positive,,,,
sản phẩm đẹp đúng như quảng cáo còn sử dụng thời gian mới biết được độ bền bỉ như nào,,,,,Positive,,,,,Neutral,
Đúng kiểu tiền mất tật mang mua cái điện thoại này thấy ngu ghê luôn,,,,,,,Negative,,,,
"Mua về thì chơi bình thương nhé nhưng mà mình chơi được tầm 1 tiếng cái nó bị màu xanh rồi tầm 15p nó lên lại, mình thì bị dẫy hoài à còn mấy máy khác thì mình kh biết nữa😅",,,Negative,,,,,,,,
"Mình đặt màu đen trong khi nhận được vỏ hộp là màu tím, cứ tưởng cửa hàng giao nhầm màu cho mình 🤣. Chăm sóc khách hàng của cửa hàng rất tốt",,,,,,Negative,,Positive,,,
"Sản phẩm hư màn hình, lỗi pin không sử dụng được. Thua!",Negative,,,Negative,,,,,,,
"thật sự tuyệt vời! sản phẩm [tên sản phẩm] đã vượt xa mọi mong đợi của tôi. ngay từ lần đầu tiên sử dụng, tôi đã cảm nhận được sự khác biệt rõ rệt về chất lượng và hiệu suất. mọi tính năng đều hoạt động mượt mà, ổn định và cực kỳ hiệu quả, giúp tôi giải quyết công việc [hoặc vấn đề] một cách nhanh chóng và tiện lợi hơn rất nhiều. thiết kế sản phẩm cũng rất tinh tế và chắc chắn, tạo cảm giác bền bỉ và cao cấp. đây thực sự là một sản phẩm đáng đồng tiền bát gạo, và tôi sẽ không ngần ngại giới thiệu nó cho bạn bè và người thân.",,,Positive,,Positive,,Positive,,,,
Giá cao mà kiểu dáng nhìn rẻ tiền không xứng với số tiền bỏ ra,,,,,Negative,,Negative,,,,
cửa hàng gửi cho máy có mấy chấm trắng màn. thỉnh thoảng sử dụng đến 40% thì sập nguồn,Negative,,,Negative,,,,,,,
Nhóm màu: màu xanh dương tốt,,,,,,,,,,Positive,
"Nay mới lên bài đánh giá được nè cửa hàng. cửa hàng giao hàng rất nhanh, đặt 20.6, đến chiều 25.6 gởi hàng thì sáng 27.6 đã nhận được hàng rồi. Hàng nguyên seal, máy rất đẹp, cầm nắm chắc chắn, sạc nhanh, tính năng giải trí tốt. Máy này ăn tiền ở chip Snap 8 gen 3 & chip Q2, có thể kích nội suy 120fps hầu như tất cả game. Dùng làm máy phụ bắn Pubg Mobile rất ngon ạ. Sẽ còn ủng hộ cửa hàng nhiều, uy tín nha mọi người.",Positive,,Positive,,Positive,Positive,,,Positive,,
"Chưa test pin kỹ nên chưa rõ, còn hiệu năng thì cảm giác cũng bình thường.",Neutral,,Neutral,,,,,,,,
"Loa rè, âm lượng nhỏ. Khác với mô tả âm thanh to rõ. Tính năng âm thanh nổi không có tác dụng. Camera và mic cũng tệ, chăm sóc khách hàng hỗ trợ chậm",,Negative,,,,,,Negative,,Negative,
"Giao hàng nhanh, đóng gói hàng cẩn thận, máy đẹp. Đã mua 1 lần dùng ok. Sẽ ủng hộ nếu có nhu cầu",,,,,Positive,Positive,,,Positive,,
Chất lượng sản phẩm: tốt cửa hàng nhiệt tình lỗi đổi 1 ngay phục vụ tốt. Nên mua mọi người ah,,,,,,,,Positive,,Positive,
Nhóm màu: vàng mua sử dụng được 3 ngày,,,,,,,,,,Neutral,
"Nhóm màu: black 
Dung lượng lưu trữ: 128gb sang trọng và thanh lịch, hiệu suất mượt mà, giá trị tuyệt vời cho số tiền, các tính năng đổi mới,",,,Positive,,,,Positive,,,,
đèn flash bị hỏng thiếu phụ kiện trong hộp không có khả năng chống nước như quảng cáo,,,,,Negative,,,,,,
"Đúng với mô tả: sim sóng chập chờn 
Chất lượng sản phẩm: kém giao hàng nhanh chóng đúng mẫu máy.nhưng khi lắp sim lúc có sóng lúc không.màn hình có 1 đốm đen nhỏ nữa.không muốn đổi trả bảo hành.",,,Negative,Negative,,,,Negative,Positive,Negative,
"Chất lượng sản phẩm: sản phẩm đúng mô tả, sử dụng được trong tầm giá 
Đúng với mô tả: đúng",,,,,,,Positive,,,,
Rất ok. Xứng đáng xuống tiền,,,,,,,Positive,,,,
Lần đầu tiên mua điện thoại qua shopee nói chung quá ổn.cửa hàng đóng gói cẩn thận.Điện thoại dùng khá mượt.Mình săn được giá sale còn có 3.7tr,,,Positive,,,Positive,Positive,,,,
"sản phẩm là máy nhà mạng at&t (mỹ) màn ám vàng ( chế độ màn hình sinh động không thấy), mất kháng nước. máy ngon nhất tầm giá 4tr",,,,Negative,,,Positive,,,,
Kh hỗ trợ tiếng địa phương kém. Camera selfie mịn giả mất nét da. Hiệu năng lag cập nhật phần mềm.,,Negative,Negative,,,,,,,,
Ngoại hình oke. Đang trong thời gian test,,,,,Positive,,,,,,
Vua nhận được hàng chiều nay xong đã test máy tạm thời thì ok còn dùng lâu dài xem thế nào,,,,,,,,,,Positive,
Đã mua 2 lần ở cửa hàng. Cảm thấy hài lòng,,,,,,,,,,Positive,
"Nhóm màu: đen 
Dung lượng lưu trữ: 6gb+128gb 📸 
Chất lượng camera: tuyệt vời",,Positive,,,,,,,,,
"Tính năng nổi bật: giao hàng nhanh 
Đúng với mô tả: hàng đẹp. máy mạnh 

Nhất trong tầm giá đáng mua nhất trong phân khúc",,,,,Positive,,Positive,,Positive,,
trước khi nhận được sản phẩm tôi cực kì khó chịu vì thời gian nhận được quá trể. sau khi nhận được sản phẩm tôi cực kì hài lòng và cảm thấy chờ cả ngày xứng đáng!,,,,,,,,,Negative,,
"Nhóm màu: xanh dương 
Dung lượng lưu trữ: 128gb lần đầu đặt mua điện thoại online. Thời gian giao hàng hơi lâu. Đóng gói cẩn thận. Hàng nhận về nguyên seal, có tem lazada",,,,,,Positive,,,Negative,,
"[TB] Tham gia phòng, chống ma túy là bảo vệ chính bạn, gia đình và xã hội - Vì tương lai tốt đẹp.",,,,,,,,,,,Neutral
Đơn vị vận chuyển xác nhận thời gian giao hàng dự kiến.,,,,,,,,,Neutral,,
cửa hàng đóng hàng nhanh sản phẩm đúng như mô tả.nhân viên giao hàng thân thiện nhiệt tình,,,,,,Positive,,,Positive,,
Màn hình rộng và máy đẹp hơn mình kỳ vọng. Chụp hình tạm ổn. Mọi thứ khá ok so với giá.,,Positive,,Positive,Positive,,Positive,,,,
Cảm nhận của mình thì thấy không có đẹp ở cái phần mặt lưng cho lắm Đơn hàng giao nhanh miễn là không phải đặt vào ngày cuối tuần Tổng quan thì cũng được nhưng mà thấy cũng hạn chế ở mặt camera Với lại giao chuyện không có album và mục theme,,Negative,,,Negative,,,,Positive,,
Sản phẩm tốt mỗi tội không được kiểm hàng,,,,,,,,,,Positive,
camera quay video bị giật hình. chất liệu máy làm bằng nhựa rẻ tiền. màn hình bị lóa dưới ánh nắng. hiệu năng không đáp ứng được nhu cầu edit ảnh. chăm sóc khách hàng nói chuyện thiếu chuyên nghiệp. đơn hàng bị hủy mà không có lý do,,Negative,Negative,Negative,Negative,,,Negative,,,
Sau 1 tuan su dung thi thay oke Pin kha on May dung kha muot Camera cung tam on so voi tầm giá,Positive,Positive,Positive,,,,,,,,
"Nhóm màu: xanh ngọc 
Dung lượng lưu trữ: 128gb sản phẩm còn rất mới, mình sẽ tiếp tục ủng hộ cửa hàng trong tương lai",,,,,,,,,,Positive,
giá mềm điện thoại chạy tốt....,,,,,,,Positive,,,,
Tốt trong tầm giá.Đã test và cảm thấy rất hài lòng. Lần tới sẽ ủng hộ cửa hàng tiếp tục.,,,,,,,Positive,,,Positive,
variation3: bạc variation1: không hộp (mới 100%) đúng như quảng cáo. còn ủng hộ cửa hàng,,,,,,,,,,Positive,
"Con này đúng kiểu treo đầu dê bán thịt chó, quảng cáo hay chứ giá thì chém thẳng mặt, tức không chịu nổi.",,,,,,,Negative,,,,
"Chất lượng sản phẩm: tệ 
Đúng với mô tả: tệ 
Tính năng nổi bật: tệ
Chất lượng kém. Mua 2 máy thì 2 máy đều lag như nhau:)))) chả hiểu. 1 Máy lag thì do máy còn 2 máy lag là do bán đểu",,,Negative,,,,,,,Negative,
Cảm giác như bị lừa luôn giá cao vãi mà hiệu năng tệ kinh khủng,,,,,,,Negative,,,,
"Vân tay và face unlock nhận kém, phải nhập mã PIN. Mở khóa chậm gây bất tiện. Bảo mật sinh trắc không ổn định",,,,,,,,,,Negative,
"điện thoại rất oke ạ. Đủ phụ kiện, săn sale được giá hời. Nghe review điện thoại này tốt nhất trong tầm giá",,,,,,Positive,Positive,,,Positive,
"máy thì lag mà giá đội lên trời, cảm giác bị chém hơi đau.",,,Negative,,,,Negative,,,,
"Tất cả đều ổn. Nhìn rất kỹ nhưng không có 1 vết xước, có điều là hình như có dấu hiệu mặt lưng bị cậy. Nói chung tầm giá này quá tốt luôn. Rất đáng đồng tiền bỏ ra",,,,,Negative,,Positive,,,,
Đúng với mô tả:.. gửi mẫu không như hình..,,,,,,,,,,Negative,
"Nhóm màu: vàng 
Dung lượng lưu trữ: 16gb đã nhận được hàng sáng nay, sản phẩm như mong đợi, chiến game mượt, cấu hình tốt, chụp hình nét lắm,,, cửa hàng nhiệt tình lắm ạ, a ship giao hàng thân thiện … cảm ơn sàn lazada uy tín 🥰",,Positive,Positive,,,,,Positive,Positive,,
"Tính năng nổi bật: tốt 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: tốt
Tốt",,,,,,,,,,Positive,
"vỏ bị chầy, xước rất sâu và nhiều. những va đập như vậy là rất mạnh mà không ảnh hưởng đến màn hình là vô lý. pin nhanh hết, chấp nhận sử dụng tạm.",Negative,,,,Negative,,,,,,
cửa hàng bán hàng không đúng mẫu vivo màu xanh mà giao màu trắng,,,,,,,,,,Negative,
"Màu sắc: black 
Phân loại sản phẩm: có kèm phụ kiện sử dụng thử ba ngày mới đánh giá theo mình thấy rất tốt vừa vặn với tầm kinh tế của học sinh sinh viên và người tiêu sử dụng bình dân nên mua nha mọi người",,,,,,,Positive,,,,
Sản phẩm: sản phẩm chất lượng kém màn hình rất tối đi ship rất khó nhìn chơi liên quân thì hay bị tụột nút và có dấu hiệu lag loa không hay khi mở to máy bị rung sau lưng,,,Negative,Negative,,,,,,Negative,
"pin yếu dung lượng ảo từ 100% xuống 25% trong vài giờ,",Negative,,,,,,,,,,
đúng với mô tả cần khá là nhẹ tay chỉ nghe gọi thôi chắc sử dụng cũng ổn,,,,,,,,,,Positive,
"Nhóm màu: tainghe 
Dung lượng lưu trữ: 16gb ….cửa hàng uy tín lắm nhe mọi người samsung nó tám sử dụng cực ngon cấu hình mạnh chụp hình nét giao hàng rất nhanh hai hôm mình đã nhận được rồi cảm ơn cửa hàng",,Positive,Positive,,,,,,Positive,,
có nhắn cho cửa hàng như bị đơ + lag + loạn cảm ứng,,,Negative,,,,,,,,
Nêud nói thi ngon với tầm giá Đồng hồ củng ngon Thấy phân mền myos câph nhập liên tục Pin châu ghê Nếu đễ chê thi cái máy nay nó mược hơn iphone nên mới chuyển qua sài nó cứ bị nhanh quá sao á Sạc nhanh khiếp cục sạc chất lượng nặng ghê Máy nhẹ hơn iphone 8plu Nhiều tính năng xin lắm anh em Nếu hảng nó nân cấp cãi thiện nữa chắc ngon á Cần cãi thiện bàn phiếm sao ho đơn giản thôi là ngon còn lại không con gi chê,Positive,,,,,,Positive,,,,
"Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng 
Tính năng nổi bật: có rất ổn so với giá 😬",,,,,,,Positive,,,Positive,
sản phẩm bị trầy xước từ bên trong. đóng gói không có lớp chống sốc. máy dễ bị cấn. hộp hàng mỏng manh không bảo vệ được sản phẩm. pin và hiệu năng bình thường,Neutral,,Neutral,,,Negative,,,,,
"Thối gian hiệu năng ì, shipping hỏng",,,Negative,,,,,,Negative,,
"cấu trúc yếu bị lừa về màu sắc không nhận dạng khuôn mặt. face id lúc nhận lúc không, khóa màn hình hoài.,",,,,,,,,,,Negative,
"Hàng kém chất lượng, kiểu hàng xách tay loại 2.pin chai.nói chung thấy không uy tín cho lắm.",Negative,,,,,,,,,,
"Hiệu năng xài không được tốt, chơi game chút xíu mà lag quá trời.",,,Negative,,,,,,,,
Mua về mới để ý không sử dụng được mạng khác ngoài viettel và vinaphone,,,,,,,,,,Negative,
"Màu sắc: đen 
ngon vãi chưởng. Lên được android 13 miui 14 luôn mới ghê chứ. Hết hồn con chồn luôn. Cửa hàng giao hàng nhanh.phản hồi cũng nhanh.làm ăn rất uy tín. Mọi người nên mua.10 sao cho cửa hàng",,,,,,,,Positive,Positive,Positive,
"Hồi mua máy thấy quảng cáo giá tốt mà lúc nhận hàng mới biết đã bị đội lên khá nhiều, cảm giác hơi đắt.",,,,,,,Negative,,,,
màu máy: màu xanh sản phẩm: oppo a15s 8/256gb lần đầu tiên mua máy trên cửa hàng nhận máy về ưng ý lắm máy còn mới sử dụng rất là tốt quan trọng là phù hợp với giá tiền mình bỏ ra mà chất lượng thì cũng rất là ưng ý mọi chức năng đều rất là tốt cửa hàng tư vấn nhiệt tình mình sẽ ủng hộ thêm lần sau nha tặng cửa hàng 5 sao chúc cửa hàng mua may bán đắt cảm ơn cửa hàng,,,,,,,Positive,Positive,,,
"Máy có tính năng Always-On Display, mình chưa biết cách bật tính năng này ở đâu.",,,,Neutral,,,,,,,
"Nhóm màu: màu xanh đậm 
Dung lượng lưu trữ: 128gb máy màn đẹp. khung có 1 vết như rơi vào đá nhọn ở góc dưới, pin tụt nhanh. đang thử sạc lại đầy xem sao. liên hệ với cửa hàng có sự hỗ trợ. máy đạt tầm 97%",Negative,,,Positive,Negative,,,Positive,,,
"với tầm giá 2tr thì đây là sản phẩm đáng tiền mua về sử dụng tác vụ bình thường đáng mua nha mọi người, điện thoại màn hình đẹp nhiều tính năng hay anh em mua về giải trí được, máy không thiên về quay chụp. giá 2tr như vậy quá tốt rồi không đòi hỏi gì thêm 5 sao",,Neutral,,Positive,Positive,,Positive,,,,
mua cho mẹ sử dụng khá oke. được cái pin trâu nên mẹ sử dụng các chức năng cơ bản thì tốt rồi,Positive,,,,,,,,,,
"Đã nhận được hàng, giao khá nhanh, đúng màu sắc chủng loại. Sẽ ủng hộ tiếp lần sau",,,,,,,,,Positive,,
"Màu sắc: tím cửa hàng bán hàng rất nhiệt tình máy nguyen zin như mới, cửa hàng còn tặng hộp cho mình mặc dù không phải hộp của máy đó nhưng có là quá tốt rồi, còn được cửa hàng tặng phụ kiện ốp cáp sạc tai nghe xịn nữa, nói chung với giá mua được thì quá hời, rất rẻ luôn, mọi người ủng hộ cửa hàng này đi mình đảm bảo bán hàng uy tín, chúc cửa hàng mua may bán đắt",,,,,,,Positive,Positive,,,
"Cảm ơn sop đã mua sop 2 lần rồi. Hàng mới,chuẩn. Sẽ mua dài lâu.đúng màu,đúng mẫu,đúng mô tả,xin cảm ơn",,,,,,,,,,Positive,
"máy sử dụng tốt trong tầm giá mọi người nhé, cửa hàng trả lời tin nhắn nhanh, tư vấn nhiệt tình",,,,,,,Positive,Positive,,,
không biết máy này dùng tốt không nè.. Cách đóng gói quá kĩ lưỡng đánh giá cửa hàng này 5 sao về cách đóng gói sản phẩm,,,,,,Positive,,,,Neutral,
"Hiệu năng quá tệ so với giá, máy hay bị treo. Đóng gói cẩu thả, không có chống sốc, may mà sản phẩm không vỡ. Pin chỉ sử dụng được nửa ngày.",Negative,,Negative,,,Negative,Negative,,,,
