data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"Đúng với mô tả: đúng 
Chất lượng sản phẩm: tốt, còn phải qua thời gian xem ntn đã 
Tính năng nổi bật: tốt
Hàng bề ngoài tốt, chất lượng ban đầu tốt, thực tế cần qua thời gian trải nghiệm",,,,,,,,,,Positive,
"sản phẩm tốt,giao hàng nhanh hộp còn nguyên vẹn",,,,,,,,,Positive,Positive,
"Màu sắc: vàng điện thoại đẹp bắt sóng 4g rất mạnh cửa hàng đóng gói hàng rất kĩ mình mua cái này là cái thứ 2 rồi, mẹ mình lớn tuổi rồi sử dụng rất thích pin tốt lâu hết.",Positive,,,,Positive,Positive,,,,,
"Kém không đúng thời gian sử dụng ngắn, hiệu năng yếu,",,,Negative,,,,,,,,
"Hiệu năng của máy ở mức vừa phải, không quá mạnh cũng không yếu.",,,Neutral,,,,,,,,
"thời lượng pin ngắn khác với thực tế camera kém, kết nối bluetooth yếu. pin chỉ sử dụng được 4-5 tiếng dù quảng cáo là 10 tiếng, chụp đêm thì hầu như không thấy gì, kết nối bluetooth liên tục bị ngắt.",Negative,Negative,,,,,,,,,
Tốt đúng hàng giao nhanh rất hài lòng.,,,,,,,,,Positive,,
"Chất lượng sản phẩm bình thường, đóng gói sản phẩm rất đẹp và chắc chắn, ba sao ba sao ba sao",,,,,,Positive,,,,,
của rẻ đúng là của ôi. không sử dụng được hết pin thì nhanh mà sạc thì không vào pin phí tiền,Negative,,,,,,Negative,,,,
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb giao hàng nhanh chóng và hiệu quả, hiệu suất máy ảnh ấn tượng,",,Positive,,,,,,,Positive,,
"Điện thoại đẹp, cấu hình mạnh, chụp hình đẹp. Hình ảnh mang tính chất nhận xu",,Positive,,,,,,,,,
Chăm sóc khách hàng không giải quyết được khiếu nại. Nhân viên chăm sóc khách hàng nói chuyện vòng vo. Khó liên hệ chăm sóc khách hàng. Báo lỗi không ai xử lý. Gọi điện chờ máy cả tiếng,,,,,,,,Negative,,,
"Hàng bị móp méo góc trên.mà mình khẳng định là do rơi trước khi đóng gói vận chuyển,vì trong có 2 lượt túi nổ chống sốc rồi.vận chuyển mất tận 5 ngày",,,,,Negative,,,,Negative,,
"Nhóm màu: đen máy nhỏ gọn, pin trâu, nghe gọi rõ ràng – phù hợp cho người lớn tuổi hoặc sử dụng làm máy phụ. Bàn phím bấm êm, sóng khỏe, sử dụng cả tuần không cần sạc đơn giản, dễ sử dụng,âm thanh to rõ sóng ổn định, không lo bị gián đoạn khi liên lạc",Positive,,,,Positive,,,,,Positive,
"Nhóm màu: black 
Dung lượng lưu trữ: 512gb vận chuyển nhanh và sản phẩm chính hãng",,,,,,,,,Positive,,
Giá sản phẩm đúng như niêm yết. Chính sách bảo hành mình sẽ xem xét sau.,,,,,,,Neutral,Neutral,,,
"Phiên bản: hàn 1 sim 256gb tính năng:đầy đủ vân tay, face chất lượng:99%, chức năng rất tốt, màn hình có vài vết xước nhỏ, mình đang sử dụng xem pin thế nào sẽ đánh giá sau 
chất liệu: hoàn thiện tốt. 
Điểm trừ: đặt màu xám bản hàn 1 sim 256gb mà cửa hàng giao bản mỹ 2 sim 128gb màu đen. Không tặng kèm ốp lưng dẻo và dán màn hình. Lex Việt Nam giao hàng chậm hơn gh nhanh 1 ngày. Cập nhật sau 5 ngày sử dụng: check pin còn 88-89% cỡ 4250-4300 ma. Với giá như vậy thì chấp nhận được.",Neutral,,,Negative,Positive,,,,Negative,,
"kích cỡ: 5xl khuyến nghị 90-100kg 
Nhóm màu: cà phê tốt",,,,,,,,,,,Neutral
Chất lượng tốt thiết kế rất đẹp đợi thời gian trả lời về độ bền nhé.,,,,,Positive,,,,,,
"chất liệu nhựa rẻ tiền hàng nhái dễ nóng máy. mới chơi game 10p là nóng bỏng tay, không dám cầm lâu.,",,,,,Negative,,,,,,
"Pin phải sạc 2-3 lần/ngày, rất bất tiện. Đóng hàng không có seal, nghi ngờ bị bóc ra rồi. Chăm sóc khách hàng chỉ trả lời theo kịch bản, không giải quyết tận gốc.",Negative,,,,,Negative,,Negative,,,
"99%, android 10 choi game bao tốt, sử dụng chưa có điểm gì để chê, chấm cửa hàng max sao, có nhu cầu sẽ ủng hộ tiếp",,,,,,,,,,Positive,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb hàng tốt, chọn ship hoả tốc nhưng phải đợi lâu hơn bình thường.",,,,,,,,,Negative,,
"đóng gói hàng rất cẩn thận, có bịch chống sốc và hộp carton quá lớn so với điện thoại. điện thoại nhìn mới, đẹp nhưng không phải là chính hãng. sử dụng các chức năng bình thường nhưng khi vào mạng yếu, phải chờ một lúc mới được.",,,,,Positive,Positive,,,,,
"Phân loại sản phẩm: 6gb quảng cáo mang tính chất lùa gà. Hướng khách hàng mua điện thoại có quà tặng. Chỉ có bản 8g mới có quà, còn bản 6g không có.",,,,,,,,,,Negative,
"Welp, máy không vết xước đẹp lắm cứ như mới tinh ấy, Chuột bạch cho các bác đến sau.",,,,,Positive,,,,,,
tưởng hàng mới. còn áp suất nhé,,,,,,,,,,Neutral,
Pin cầm nha good.,Positive,,,,,,,,,,
"Nhóm màu: đen 
Dung lượng lưu trữ: 16gb mình nhận được hàng 27 tới nai điện thoại sài rất ổn mọi người nên mua sài nhé",,,,,,,,,,Positive,
"Màng hình trong và sáng lắm dùng rất thích, máy mới đẹp chưa unbox đúng như mô tả, tác vụ rất mượt mà tuy nhiên nếu chỉnh 120Hz thì mau hết pin lắm nên dùng 60Hz thôi là đủ ròi",,,Positive,Positive,Positive,,,,,,
"mua thêm về để trải nghiệm xem phim làm máy phụ, đã mua 3 lần tại cửa hàng và lần này vẫn khá thất vọng, 4 viền bo xứt xước cả 4, mặt lưng xước dăm thì khá nhiều và có 1 đường xước to(đen chụp không thấy), pin như cửa hàng nói là còn trên 85 nhưng test báo còn có 75%(2900mah). máy docomo mà tháo lắp thay bằng mặt lưng au và dĩ nhiên là mất áp suất rồi. ngoài máy với củ sạc tàu ra thì không có thêm gì cả. mình nghĩ máy tầm 80-85% thôi, anh em nào kỹ tính thì nên cân nhắc trước khi mua nhé.",Negative,,,,Negative,,,,,,
Sử dụng rất lắc và dật khó chịu lắm,,,Negative,,,,,,,,
bề mặt có vết xước sẵn dung lượng thực tế chỉ 64gb không phải 128gb camera chụp tối rất tệ,,Negative,,,Negative,,,,,,
"Lần thứ 4 mua ở thelinh rồi, máy vẫn cực kỳ mới và zin 10 điểm cho cửa hàng, chúc cửa hàng làm ăn phát đạt",,,,,,,,,,Positive,
"Sản phẩm giao nhanh, hơi thô chưa sử dụng nên chưa biết,",,,,,,,,,Positive,,
Máy oke. Hi vọng dùng lâu dài không vấn đề gì. Hộp sạc đầy đủ. Giá tốt.,,,,,,,Positive,,,Positive,
"variation3: bạc variation1: không hộp (mới 100%) mua lần thứ 2. giao hàng nhanh. máy đẹp, sạc kèm là sạc hoco. cảm ơn",,,,,Positive,,,,Positive,,
"Điện thoại newseal chính hãng tất cả mọi thứ vô củng ổn áp tuyệt vời hệ điều hành siêu mượt mặc dù cấu hình không mạnh🙂😠😏 bền bỉ kháng nc pin trâu như cầu ít game quá hợp lý, ship nội thành siêu nhanh như 1 cơn gió quá tuyệt vời 😍🤩🥰😘🥳🥰😍🤩🥳",Positive,,,,,,,,Positive,Positive,
Máy êm nhưng giá hơi cao vì dùng chip đời cũ,,,,,,,Negative,,,,
Cửa hàng hỗ trợ rất tốt..cảm ơn cửa hàng,,,,,,,,Positive,,,
"Khung viền cấn khá nhiều vết, vừa mua về ngày đầu mượt ngon, qua hôm sau cái không hiểu bị gì lag đơ cả máy mặc dù không nóng gì, khởi động lại mấy lần hết một lúc bị tiếp, sử dụng mã để check máy thì báo không được",,,Negative,,Negative,,,,,,
"Color family: random color sản phẩm: vượt mong đợi, máy sử dụng rất ổn, cấu hình thì không cần phải bàn, bề ngoài đẹp,giá cũng hợp lý.",,,,,Positive,,Positive,,,,
"Đúng với mô tả: hàng đúng như quảng cáo nhưng chưa sử dụng nên chưa biết chất lượng nhìn đẹp, chữ tớ, âm thanh to rõ. nghe đài fm không cẩn cắm tai nghe",,,,,Positive,,,,,Positive,
chất lượng sản phẩm camera zoom rất kém. đúng với mô tả cam tele không đạt mức quảng cáo. tính năng nổi bật zoom mờ mất chi tiết. review zoom 2x gần như vô dụng ảnh vỡ. hiệu năng chấp nhận được. ship lâu gói không có bảo vệ chỗ ống kính. chăm sóc khách hàng đùn đẩy mất thời gian trao đổi,,Negative,Positive,,,Negative,,Negative,Negative,,
"Hàng chính hãng, giao nhanh, đóng gói chỉnh chu, giá siêu hạt dẻ, must try 🥰🥰🥰",,,,,,Positive,Positive,,Positive,,
"pin tụt bất thường, từ 100% xuống 30% trong vài giờ. cam kết cả ngày là sai. sạc nhanh quảng cáo không đạt. phải mua củ sạc ngoài",Negative,,,,,,,,,,
"Ui máy siêu đẹp. Tưởng màu vàng trắng trông sẽ bị nhựa nhựa, nhưng nhìn xịn xò lắm. Màn hình to, máy nhẹ cầm sướng tay. Rất ưng.",,,,Positive,Positive,,,,,,
"Nhóm màu: đen sâu 
Dung lượng lưu trữ: 64gb cửa hàng ghi bảo hành 3 tháng nhưng không bảo hành đúng với lời nói.",,,,,,,,Negative,,,
cửa hàng giao nhanh đúng mẫu.. Hổ trợ rất nhiệt tình mọi người nên ủng hộ,,,,,,,,Positive,Positive,,
"Hàng nguyên xi, full hộp, đúng mẫu, đẹp,test thử,mượt, OK, rất rất hài lòng, đủ phụ kiện đi kèm,không có gì để chê hết, cảm ơn cửa hàng!",,,Positive,,Positive,,,,,,
sản phẩm tốt. Dùng bền. Nhà mình đã mua 3m rồi ạ. Sẽ ủng hộ,,,,,,,,,,Positive,
"Không nha.mua về bật được đúng 1 lần nhưng không sài được..lần 2 bật điện thoại lên không lên nguồn,nghĩ hết pin nhiên liệu sạc xong cũng không lên màn hình",,,,,,,,,,Negative,
cảm giác như ram 4g buff lên 8g vậy. yếu và đa nhiệm thua con samsung j5 của ông già,,,Negative,,,,,,,,
"Đóng gói tốt, mô tả đúng với sản phẩm, nên mua nha xứng với giá tiền lắm",,,,,,Positive,Positive,,,,
đóng hàng sơ sài. không đúng với lời hứa. pin chai nhanh. hộp bị móp méo. pin mới dùng đã có vấn đề. hiệu năng lag. ship chậm,Negative,,Negative,,,Negative,,,Negative,,
"Tệ lừa đảo trắng trợn phần mềm độc hại có sẵn trong máy,",,,,,,,,,,Negative,
"Chất lượng sản phẩm: tốt 
Tính năng nổi bật: tốt 
Đúng với mô tả: tốt
Một số ud chạy khá nhanh,chưi game thì mua,mượt phết.",,,Positive,,,,,,,Positive,
"sản phẩm đúng mô tả. lần đầu mua hàng tecno mà ưng ý, có tặng tai nghe, cường lực. chip g100 tạm ổn mặc dù là g99 đổi tên. hi vọng bền",,,Positive,,,,,,,,
"Kém gian dối bluetooth ngắt kết nối liên tục,",,,,,,,,,,Negative,
"Mua tầm 1 tuần, sử dụng chưa thấy lỗi gì. Máy đẹp, không vết xước, số lần sạc ít, pin còn Ok. cửa hàng tư vấn nhiệt tình. Good 👍!",Positive,,,,Positive,,,Positive,,,
Hiệu năng giảm sau vài ngày. Ổn định lâu dài sai. Tối ưu ram không hiệu quả app reload liên tục sử dụng rất khó chịu,,,Negative,,,,,,,Negative,
"Chất lượng sản phẩm: tốt 
Tính năng nổi bật: nhiều tính năng 
Đúng với mô tả: đúng dùng thời gian thấy điện thoại rất ổn áp",,,,,,,,,,Positive,
"Chất lượng sản phẩm: chính hãng apple chất lượng so không có gì phải bàn, điều tôi thật sự không hài lòng là thời gian cửa hàng giao sản phẩm quá lâu, gần tuần kể tử lúc đặt hàng mới nhận được sản phẩm, trong khi lúc mua sản phẩm thì ghi thời gian nhận 2 3 ngày. tôi gọi hỗ trợ cả shopee và cửa hàng bán hàng thì chỉ nhận được câu trả lời chung chung là đang hối thúc, nói là đơn hàng nhiều nên chuẩn bị chậm, trong khi đó vẫn thấy hàng sẵn có và vẫn bán trên shopee, vẫn ghi thời gian giao là 2 3 ngày??? tôi mua làm quà tặng, nếu tôi biết thời gian giao chậm vậy tôi đã đặt cửa hàng khác giao chỉ trong 1 2 ngày rồi.",,,,,,,,Negative,Negative,,
mọi người đừng mua. lừa đảo nha. sài được có mấy ngày là sim không nhận nửa.. chỉ có 4g ảo.. gọi tt bảo hành thì nó không nhận.. nó nói nó không có bán,,,,,,,,Negative,,,
Cửa hàng làm ăn vầy là chết rồi. Nhờ cửa hàng ship con android 9 thì cửa hàng cho android 10. Điện thoại thì như mới. Sạc cáp đầy đủ lại còn tặng ốp lưng nữa. Nhận 5 sao điii.,,,,,,,,,,Positive,
"Sản phẩm chất lượng tuyệt vời, thiết kế tinh tế và sử dụng rất tiện lợi. Chất liệu bền, cảm giác khi dùng rất thích. Đóng gói cẩn thận, giao hàng nhanh chóng. Giá cả hợp lý so với chất lượng. Rất hài lòng, sẽ tiếp tục ủng hộ và giới thiệu cho người thân.",,,,,Positive,Positive,Positive,,Positive,Positive,
"Nhóm màu: đen 
Dung lượng lưu trữ: 6gb+128gb tuổi thọ pin lâu dài, hiệu suất nhanh và đáng tin cậy., giao hàng nhanh chóng và an toàn,",Positive,,Positive,,,,,,Positive,,
Nhóm màu: màu xanh sản phẩm: samsung j2 prime 16g chất lượng quá tệ,,,,,,,,,,Negative,
"Màu sắc: đen 
Chất lượng: tốt. Đáng mua để sử dụng lâu dài. Cảm ơn thắng thao mobile đã giao máy mói & lazada đã có chương trình lazmaxsale...!!!...........",,,,,,,,,,Positive,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb iphone thì bền khỏi nói rồi lại còn màu hường y thế chứ lại thích quá ấy",,,,,Positive,,,,,,
"
Đúng với mô tả: đúng máy còn ngon. Có sẵn tiếng việt. Ngoại hình còn đẹp dù là máy cũ",,,,,Positive,,,,,,
Điện thoại bị vạch đen ở màn hình,,,,Negative,,,,,,,
"Dở khác không có hiệu năng treo thường xuyên. Pin kém bền bỉ.,",Negative,,Negative,,,,,,,,
"hàng không đúng như hình ảnh, không hài lòng, để có uy tín lần sau gửi hàng đúng theo quảng cáo và in như hình.",,,,,,Negative,,,Negative,,
Đúng với mô tả: máy mới rất đẹp,,,,,Positive,,,,,,
"color: đen-m bền và lâu bền, dễ phối đồ và linh hoạt, hiện đại và thời trang, trông đơn giản và đẹp trai, lý tưởng cho hoạt động thể thao, bền và lâu bền,",,,,,,,,,,,Neutral
"Mới dùng, cầm nắm thích, máy đẹp hơn mình nghĩ nhưng mà thỉnh thoảng có lag nhẹ nhé, hy vọng sẽ ổn định hơn",,,Negative,,Positive,,,,,,
"Ánh sáng: keo tản nhiệt sử dụng tốt, giao hàng nhanh.nhân viên giao hàng tận tình.lần sau ủng hộ tiếp",,,,,,,,,Positive,,
"Bật mạng điện thoại rất nóng, pin sử dụng chỉ được 3h từ 100%",Negative,,,,,,,,,,
Chất lượng sản phẩm: cute ngon pin sử dụng tạm ổn cho việc call sim hơi khó tháo ra rất xinh sử dụng rất thú vị. đây là lời feed back chuẩn 100% nhé của một thằng sử dụng được 2 ngày,Positive,,,,,,,,,,
"Màu sắc: bạc 
hnagf tốt",,,,,,,,,,Positive,
Đặt mua màu xanh nhưng hàng nhận được là màu đen. Nếu cửa hàng không đủ hàng thì không nên để số lượng sai dẫn đến vấn đề không có hàng phải đổi màu khác như vậy. Do mình mua xong thì ra nước ngoài luôn nên đành giữ lại sử dụng. Nói chung là không hài lòng.,,,,,,,,,,Negative,
"Mới sử dụng được hôm thấy khá tốt. Máy to, khá dày. Máy đẹp nha mọi người.",,,,,Positive,,,,,,
"Tính năng nổi bật: 128gb 
Đúng với mô tả: đúng mô tả 
Chất lượng sản phẩm: 98% đã sử dụng 1/2 buổi, cảm nhận máy tốt. cảm ứng mượt, màn sáng, không ám, vân tay siêu nhạy. đã test mã *#*#737... #*#* cho kết quả máy tốt. tuy nhiên khi test thấy loa trái hơi rè và nhỏ hơn loa phải. nghe nhạc thực tế thì vẫn tốt, không nhỏ hơn test mã. cửa hàng uy tín, đã mua nhiều máy từ chủ cửa hàng.",,,Positive,Positive,,,,Positive,,,
